Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
PK2-MO2-ICU-D1	PMNHFOFI_05459	4	4410	5207	+	blaOXA-232	OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-232	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	265	265	100.00	100.00	265	WP_043907054.1	OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-232	NF000387.2	OXA-48 family class D beta-lactamase
PK2-MO2-ICU-D2	JPOLGKDG_00331	1	344381	344776	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	HMM	131	102	100.00	65.91	132	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
PK2-MO2-ICU-D2	JPOLGKDG_02028	1	2064549	2065337	-	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	262	262	100.00	100.00	262	WP_000503573.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
PK2-MO2-ICU-D2	NA	1	2065471	2065941	-	dfrA17	trimethoprim-resistant dihydrofolate reductase DfrA17	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.00	100.00	157	WP_001389366.1	trimethoprim-resistant dihydrofolate reductase DfrA17	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
PK2-MO2-ICU-D2	JPOLGKDG_02036	1	2071804	2072664	+	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
PK2-MO2-ICU-D2	JPOLGKDG_02137	1	2174164	2175309	+	blaCMY	CMY-2 family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	381	381	100.00	99.74	381	WP_063859722.1	class C beta-lactamase CMY-117	NF000191.1	CMY-2 family class C beta-lactamase
PK2-MO2-ICU-D2	JPOLGKDG_02407	1	2470101	2471003	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	93.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_03467	1	3554096	3554449	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	94.02	117	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_03468	1	3554497	3554859	+	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	120	120	100.00	92.50	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NF033727.1	arsenite efflux transporter metallochaperone ArsD
PK2-MO2-ICU-D2	JPOLGKDG_03469	1	3554877	3556628	+	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	583	583	100.00	96.74	583	BAA24822.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_03470	1	3556675	3557964	+	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	429	429	100.00	97.90	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_03471	1	3557977	3558402	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAB09628.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
PK2-MO2-ICU-D2	JPOLGKDG_03872	1	4012543	4014741	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	732	730	100.00	81.01	732	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
PK2-MO2-ICU-D2	JPOLGKDG_05648	gnl|Prokka|JPOLGKDG_11	124	765	-	catA2	type A-2 chloramphenicol O-acetyltransferase CatII	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	213	213	100.00	100.00	213	WP_001011939.1	type A-2 chloramphenicol O-acetyltransferase CatII	NF000491.1	type A chloramphenicol O-acetyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_05651	gnl|Prokka|JPOLGKDG_13	60	899	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
PK2-MO2-ICU-D2	NA	gnl|Prokka|JPOLGKDG_17	106	387	+	qacE	quaternary ammonium compound efflux SMR transporter QacE	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	PARTIAL_CONTIG_ENDX	94	115	81.74	100.00	94	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
PK2-MO2-ICU-D2	NA	2	16729	17280	+	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	core	AMR	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_063840321.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	NF033074.0	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_04850	2	17380	17832	+	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	EXACTP	150	150	100.00	100.00	150	WP_001749986.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	NF033144.1	NAD(+)--rifampin ADP-ribosyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_04851	2	17965	18438	+	dfrA27	trimethoprim-resistant dihydrofolate reductase DfrA27	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	157	157	100.00	100.00	157	WP_001749985.1	trimethoprim-resistant dihydrofolate reductase DfrA27	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
PK2-MO2-ICU-D2	JPOLGKDG_04852	2	18619	19464	+	aadA16	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	281	281	100.00	100.00	281	WP_001749984.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_04853	2	19581	19928	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEP	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NF000276.2	quaternary ammonium compound efflux SMR transporter QacE
PK2-MO2-ICU-D2	JPOLGKDG_04854	2	19922	20761	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
PK2-MO2-ICU-D2	JPOLGKDG_04859	2	24316	25128	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	270	270	100.00	100.00	270	WP_004201164.1	subclass B1 metallo-beta-lactamase NDM-1	NF000259.2	NDM family subclass B1 metallo-beta-lactamase
PK2-MO2-ICU-D2	JPOLGKDG_04860	2	25539	26045	+	blaOXA	OXA-10 family class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALP	168	266	63.16	100.00	168	WP_000846390.1	oxacillin-hydrolyzing class D beta-lactamase OXA-10	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04861	2	26038	26853	+	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	271	263	100.00	100.00	263	WP_001209508.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
PK2-MO2-ICU-D2	JPOLGKDG_04862	2	26977	27324	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEP	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NF000276.2	quaternary ammonium compound efflux SMR transporter QacE
PK2-MO2-ICU-D2	JPOLGKDG_04863	2	27318	28157	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
PK2-MO2-ICU-D2	JPOLGKDG_04867	2	31059	31700	-	catA2	type A-2 chloramphenicol O-acetyltransferase CatII	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	213	213	100.00	100.00	213	WP_001011939.1	type A-2 chloramphenicol O-acetyltransferase CatII	NF000491.1	type A chloramphenicol O-acetyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_04875	2	36993	37808	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
PK2-MO2-ICU-D2	JPOLGKDG_04908	2	69486	69917	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTP	143	143	100.00	80.42	143	AAD11743.1	silver-binding protein SilE	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04909	2	70163	71638	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	491	491	99.80	98.98	490	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04910	2	71631	72311	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	226	226	100.00	97.79	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04911	2	72501	73886	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTP	461	461	100.00	100.00	461	AAD11746.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04912	2	73914	74267	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTP	117	117	100.00	100.00	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04913	2	74381	75673	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	430	430	100.00	97.67	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04914	2	75684	78830	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	1048	1048	100.00	99.14	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04916	2	79484	81934	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTP	816	824	98.79	94.12	817	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04922	2	85165	86040	+	blaCTX-M-15	class A extended-spectrum beta-lactamase CTX-M-15	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_000239590.1	class A extended-spectrum beta-lactamase CTX-M-15	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
PK2-MO2-ICU-D2	JPOLGKDG_04931	2	92022	92882	-	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	286	286	100.00	100.00	286	WP_000557452.1	aminoglycoside N-acetyltransferase AAC(3)-IIe	NF033080.0	AAC(3)-II family aminoglycoside N-acetyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_04933	2	93639	94187	-	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	PARTIALP	182	210	70.00	100.00	147	WP_000186237.1	type B-3 chloramphenicol O-acetyltransferase CatB3	NA	NA
PK2-MO2-ICU-D2	NA	2	94328	95155	-	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	276	276	100.00	100.00	276	WP_001334766.1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	NF000388.2	OXA-1 family class D beta-lactamase
PK2-MO2-ICU-D2	NA	2	95289	95840	-	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	core	AMR	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_063840321.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	NF033074.0	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_04938	2	96609	98426	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	EXACTP	605	605	100.00	100.00	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04940	2	99362	99742	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTP	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04941	2	99747	100676	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTP	309	309	100.00	94.82	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04942	2	100717	101397	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	BLASTP	226	226	100.00	96.46	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04943	2	101394	102794	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTP	466	466	100.00	95.71	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04945	2	103690	104043	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	94.02	117	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_04946	2	104091	104453	+	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	120	120	100.00	92.50	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NF033727.1	arsenite efflux transporter metallochaperone ArsD
PK2-MO2-ICU-D2	JPOLGKDG_04947	2	104471	106222	+	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	583	583	100.00	96.40	583	AAB09626.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_05572	5	92379	93218	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259018.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
PK2-MO2-ICU-D2	NA	5	99543	100385	+	rmtC	RmtC family 16S rRNA (guanine(1405)-N(7))-methyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	281	281	100.00	100.00	281	WP_000855769.1	RmtC family 16S rRNA (guanine(1405)-N(7))-methyltransferase	NA	NA
PK2-MO2-ICU-D2	JPOLGKDG_05580	5	100946	101758	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	270	270	100.00	100.00	270	WP_004201164.1	subclass B1 metallo-beta-lactamase NDM-1	NF000259.2	NDM family subclass B1 metallo-beta-lactamase
PK2-MO2-ICU-D2	JPOLGKDG_05581	5	101762	102127	+	ble	bleomycin binding protein Ble-MBL	core	AMR	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	121	121	100.00	100.00	121	WP_004201167.1	bleomycin binding protein Ble-MBL	NF012202.0	bleomycin binding protein Ble-MBL
PK2-MO2-ICU-D2	JPOLGKDG_05602	6	7616	8521	+	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	301	301	100.00	100.00	301	WP_000219391.1	Mph(A) family macrolide 2'-phosphotransferase	NF000254.1	Mph(A) family macrolide 2'-phosphotransferase
PK2-MO2-ICU-D2	JPOLGKDG_05609	6	13832	14671	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
PK2-MO2-ICU-D2	JPOLGKDG_05610	6	14665	15012	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEP	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NF000276.2	quaternary ammonium compound efflux SMR transporter QacE
PK2-MO2-ICU-D2	JPOLGKDG_05611	6	15235	15687	-	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	EXACTP	150	150	100.00	100.00	150	WP_001749986.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	NF033144.1	NAD(+)--rifampin ADP-ribosyltransferase
PK2-MO2-ICU-D2	NA	6	15787	16338	-	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	core	AMR	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_063840321.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	NF033074.0	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_05613	6	16564	17037	-	dfrA27	trimethoprim-resistant dihydrofolate reductase DfrA27	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	157	157	100.00	100.00	157	WP_001749985.1	trimethoprim-resistant dihydrofolate reductase DfrA27	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
PK2-MO2-ICU-D2	JPOLGKDG_05614	6	17170	17622	-	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	EXACTP	150	150	100.00	100.00	150	WP_001749986.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	NF033144.1	NAD(+)--rifampin ADP-ribosyltransferase
PK2-MO2-ICU-D2	NA	6	17722	18273	-	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	core	AMR	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_063840321.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	NF033074.0	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_05638	7	3261	4166	-	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	301	301	100.00	100.00	301	WP_000219391.1	Mph(A) family macrolide 2'-phosphotransferase	NF000254.1	Mph(A) family macrolide 2'-phosphotransferase
PK2-MO2-ICU-D2	NA	8	1375	1845	+	dfrA17	trimethoprim-resistant dihydrofolate reductase DfrA17	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.00	100.00	157	WP_001389366.1	trimethoprim-resistant dihydrofolate reductase DfrA17	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
PK2-MO2-ICU-D2	JPOLGKDG_05641	8	1979	2767	+	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	262	262	100.00	100.00	262	WP_000503573.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_05642	9	118	570	-	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	EXACTP	150	150	100.00	100.00	150	WP_001749986.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	NF033144.1	NAD(+)--rifampin ADP-ribosyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_05643	9	655	1287	-	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	210	210	100.00	100.00	210	WP_000186237.1	type B-3 chloramphenicol O-acetyltransferase CatB3	NF000490.1	type B chloramphenicol O-acetyltransferase
PK2-MO2-ICU-D2	JPOLGKDG_05644	9	1425	2255	-	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	276	276	100.00	100.00	276	WP_001334766.1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	NF000388.2	OXA-1 family class D beta-lactamase
PK2-MO2-ICU-D3	CIBEBCMJ_03501	100	4639	5418	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	BLASTP	259	259	100.00	98.84	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa	NF033062.0	APH(3')-VI family aminoglycoside O-phosphotransferase
PK2-MO2-ICU-D3	CIBEBCMJ_03529	104	1976	2860	-	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	294	294	100.00	100.00	294	WP_000155092.1	Mph(E) family macrolide 2'-phosphotransferase	NF012158.1	Mph(E) family macrolide 2'-phosphotransferase
PK2-MO2-ICU-D3	CIBEBCMJ_03530	104	2916	4391	-	msr(E)	ABC-F type ribosomal protection protein Msr(E)	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	491	491	100.00	100.00	491	WP_000052512.1	ABC-F type ribosomal protection protein Msr(E)	NF000168.1	Msr family ABC-F type ribosomal protection protein
PK2-MO2-ICU-D3	CIBEBCMJ_03590	120	39	947	-	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	302	293	97.61	49.14	291	WP_148044424.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
PK2-MO2-ICU-D3	CIBEBCMJ_03592	121	197	1009	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	270	270	100.00	100.00	270	WP_004201164.1	subclass B1 metallo-beta-lactamase NDM-1	NF000259.2	NDM family subclass B1 metallo-beta-lactamase
PK2-MO2-ICU-D3	CIBEBCMJ_03593	121	1013	1378	+	ble	bleomycin binding protein Ble-MBL	core	AMR	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	121	121	100.00	100.00	121	WP_004201167.1	bleomycin binding protein Ble-MBL	NF012202.0	bleomycin binding protein Ble-MBL
PK2-MO2-ICU-D3	CIBEBCMJ_03596	122	506	1285	+	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	BLASTP	259	259	100.00	96.14	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa	NF033062.0	APH(3')-VI family aminoglycoside O-phosphotransferase
PK2-MO2-ICU-D3	CIBEBCMJ_01659	19	54896	55735	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
PK2-MO2-ICU-D3	NA	19	55732	56076	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
PK2-MO2-ICU-D3	NA	19	56248	56799	-	aac(6')-Ib4	aminoglycoside N-acetyltransferase AAC(6')-Ib4	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEX	184	184	100.00	100.00	184	WP_003159191.1	aminoglycoside N-acetyltransferase AAC(6')-Ib4	NA	NA
